id,country_code,postCode,point,note,zone1_id,zone2_id,names,slugs,languages,mains
37852,AT,9861,POINT(13.57739 46.92246),0,NULL,NULL,Eisentratten,eisentratten,at,0
37853,AT,9831,POINT(13.13029 46.93435),0,NULL,NULL,Flattach,flattach,at,0
37854,AT,9761,POINT(13.18025 46.75058),0,NULL,NULL,Greifenburg,greifenburg,at,0
37855,AT,9843,POINT(12.88220 46.99383),0,NULL,NULL,Großkirchheim,groszkirchheim,at,0
37856,AT,9844,POINT(12.84323 47.03987),0,NULL,NULL,Heiligenblut,heiligenblut,at,0
37857,AT,9773,POINT(13.02362 46.75581),0,NULL,NULL,Irschen,irschen,at,0
37858,AT,9815,POINT(13.30571 46.87704),0,NULL,NULL,Kolbnitz,kolbnitz,at,0
37859,AT,9862,POINT(13.61809 46.96149),0,NULL,NULL,Kremsbrücke,kremsbruecke,at,0
37860,AT,9811,POINT(13.42269 46.83095),0,NULL,NULL,Lendorf,lendorf,at,0
37861,AT,9851,POINT(13.49216 46.82964),0,NULL,NULL,Lieserbrücke,lieserbruecke,at,0
37862,AT,9753,POINT(13.35605 46.76853),0,NULL,NULL,Lind im Drautal,lind-im-drautal,at,0
37863,AT,9822,POINT(13.16958 46.98889),0,NULL,NULL,Mallnitz,mallnitz,at,0
37864,AT,9854,POINT(13.50649 46.95463),0,NULL,NULL,Malta,malta-at-9854,at,0
37865,AT,9872,POINT(13.57282 46.80449),0,NULL,NULL,Millstatt,millstatt,at,0
37866,AT,9813,POINT(13.36925 46.83661),0,NULL,NULL,Möllbrücke,moellbruecke,at,0
37867,AT,9842,POINT(12.91330 46.92185),0,NULL,NULL,Mörtschach,moertschach,at,0
37868,AT,9781,POINT(12.97105 46.74854),0,NULL,NULL,Oberdrauburg,oberdrauburg,at,0
37869,AT,9821,POINT(13.20207 46.93226),0,NULL,NULL,Obervellach,obervellach,at,0
37870,AT,9816,POINT(13.26189 46.90109),0,NULL,NULL,Penk,penk,at,0
37871,AT,9812,POINT(13.40053 46.84135),0,NULL,NULL,Pusarnitz,pusarnitz,at,0
37872,AT,9545,POINT(13.70322 46.80053),0,NULL,NULL,Radenthein,radenthein,at,0
37873,AT,9833,POINT(12.96435 46.86237),0,NULL,NULL,Rangersdorf,rangersdorf,at,0
37874,AT,9863,POINT(13.58690 47.02770),0,NULL,NULL,Rennweg,rennweg,at,0
37875,AT,9701,POINT(13.60139 46.76444),0,NULL,NULL,Rothenthurn,rothenthurn,at,0
37876,AT,9751,POINT(13.35061 46.82811),0,NULL,NULL,Sachsenburg,sachsenburg,at,0
37877,AT,9871,POINT(13.52146 46.81920),0,NULL,NULL,Seeboden,seeboden,at,0
37878,AT,9800,POINT(13.49586 46.79816),0,NULL,NULL,Spittal an der Drau,spittal-an-der-drau,at,0
37879,AT,9832,POINT(13.03560 46.88768),0,NULL,NULL,Stall,stall,at,0
37880,AT,9754,POINT(13.24701 46.75764),0,NULL,NULL,Steinfeld,steinfeld-at-9754,at,0
37881,AT,9852,POINT(13.51101 46.88452),0,NULL,NULL,Trebesing,trebesing,at,0
37882,AT,9762,POINT(13.33521 46.69652),0,NULL,NULL,Weißensee,weiszensee,at,0
37883,AT,9841,POINT(12.87704 46.87072),0,NULL,NULL,Winklern,winklern,at,0
37884,AT,9371,POINT(14.53236 46.75266),0,NULL,NULL,Brückl,brueckl,at,0
37885,AT,9572,POINT(14.07503 46.85507),0,NULL,NULL,Deutsch Griffen,deutsch-griffen,at,0
37886,AT,9372,POINT(14.55858 46.80797),0,NULL,NULL,Eberstein,eberstein,at,0
37887,AT,9360,POINT(14.40599 46.95074),0,NULL,NULL,Friesach,friesach,at,0
37888,AT,9346,POINT(14.11854 46.87416),0,NULL,NULL,Glödnitz,gloednitz,at,0
37889,AT,9362,POINT(14.25243 46.97952),0,NULL,NULL,Grades,grades,at,0
37890,AT,9342,POINT(14.29215 46.87408),0,NULL,NULL,Gurk,gurk,at,0
37891,AT,9334,POINT(14.51262 46.89073),0,NULL,NULL,Guttaring,guttaring,at,0
37892,AT,9375,POINT(14.54877 46.93970),0,NULL,NULL,Hüttenberg,huettenberg-at-9375,at,0
37893,AT,9321,POINT(14.48390 46.83877),0,NULL,NULL,Kappel am Krappfeld,kappel-am-krappfeld,at,0
37894,AT,9373,POINT(14.54106 46.83585),0,NULL,NULL,Klein St. Paul,klein-st-paul,at,0
37895,AT,9345,POINT(14.13853 46.85297),0,NULL,NULL,Kleinglödnitz,kleingloednitz,at,0
37896,AT,9376,POINT(14.56656 46.93494),0,NULL,NULL,Knappenberg,knappenberg,at,0
37897,AT,9311,POINT(14.36808 46.81206),0,NULL,NULL,Kraig,kraig,at,0
37898,AT,9314,POINT(14.45622 46.76857),0,NULL,NULL,Launsdorf,launsdorf,at,0
37899,AT,9556,POINT(14.28691 46.73820),0,NULL,NULL,Liebenfels,liebenfels,at,0
37900,AT,9335,POINT(14.59286 46.92093),0,NULL,NULL,Lölling,loelling,at,0
37901,AT,9312,POINT(14.39595 46.83934),0,NULL,NULL,Meiselding,meiselding,at,0
37902,AT,9363,POINT(14.21674 46.98130),0,NULL,NULL,Metnitz,metnitz,at,0
37903,AT,9322,POINT(14.42731 46.91444),0,NULL,NULL,Micheldorf,micheldorf-at-9322,at,0
37904,AT,9313,POINT(14.43161 46.78075),0,NULL,NULL,St. Georgen am Längsee,st-georgen-am-laengsee,at,0
37905,AT,9361,POINT(14.35318 46.96910),0,NULL,NULL,St. Salvator,st-salvator,at,0
37906,AT,9300,POINT(14.35919 46.76644),0,NULL,NULL,St. Veit an der Glan,st-veit-an-der-glan,at,0
37907,AT,9341,POINT(14.32895 46.89468),0,NULL,NULL,Straßburg,straszburg,at,0
37908,AT,9330,POINT(14.45845 46.86639),0,NULL,NULL,Treibach-Althofen,treibach-althofen,at,0
37909,AT,9344,POINT(14.26362 46.72481),0,NULL,NULL,Weitensfeld,weitensfeld,at,0
37910,AT,9374,POINT(14.54082 46.86971),0,NULL,NULL,Wieting,wieting,at,0
37911,AT,9343,POINT(14.23013 46.86626),0,NULL,NULL,Zweinitz,zweinitz,at,0
37912,AT,9500,POINT(13.84873 46.61597),0,NULL,NULL,Villach,villach,at,0
37913,AT,9580,POINT(13.91440 46.58604),0,NULL,NULL,Villach-Drobollach am Faaker See,villach-drobollach-am-faaker-see,at,0
37914,AT,9523,POINT(13.88118 46.63206),0,NULL,NULL,Villach-Landskron,villach-landskron,at,0
37915,AT,9524,POINT(13.88819 46.61269),0,NULL,NULL,Villach-St. Magdalen,villach-st-magdalen,at,0
37916,AT,9504,POINT(13.82772 46.59135),0,NULL,NULL,Villach-Warmbad Villach,villach-warmbad-villach,at,0
37917,AT,9542,POINT(13.79833 46.72512),0,NULL,NULL,Afritz,afritz,at,0
37918,AT,9601,POINT(13.70966 46.54941),0,NULL,NULL,Arnoldstein,arnoldstein,at,0
37919,AT,9543,POINT(13.85066 46.72954),0,NULL,NULL,Arriach,arriach,at,0
37920,AT,9530,POINT(13.68593 46.62459),0,NULL,NULL,Bad Bleiberg,bad-bleiberg,at,0
37921,AT,9541,POINT(13.82170 46.70685),0,NULL,NULL,Einöde,einoede,at,0
37922,AT,9583,POINT(13.90717 46.56611),0,NULL,NULL,Faak am See,faak-am-see,at,0
